MhswID,IPS1,IPS2,IPS3,IPS4,IPS5,IPS6,IPS7,IPS8,SKS1,SKS2,SKS3,SKS4,SKS5,SKS6,SKS7,SKS8,P1,P2,P3,P4,P5,P6,P7,P8,AMS
103020009,3.58,3.89,4,3.87,3.43,4,3.75,4,19,38,58,77,98,119,135,146,0,0,0,0,93.39,97.62,88.13,0,0
103020010,3.16,3.21,3.09,3.48,3.26,3.88,3.88,4,19,38,58,77,98,119,135,146,0,0,0,0,92.86,97.62,88.25,0,0
103020011,2.89,2.5,3,2.84,3.14,3.45,3.43,3.75,19,38,58,77,98,119,135,146,0,0,0,0,85.06,91.84,75.49,79.33,0
103020015,2.88,3.53,3.28,3.48,3,3.21,2.91,3.5,19,38,58,77,98,121,139,150,0,0,0,0,91.27,81.72,70.55,85.71,0
103020016,2.95,2.89,3.06,2.84,2.95,3.43,3.38,4,16,33,54,73,94,115,135,139,0,0,0,0,90.77,90.8,83.92,0,0
103020017,3.16,2.84,3.18,3.14,3.13,3.48,3.38,4,19,38,58,77,98,121,135,146,0,0,0,0,92.33,89.78,92.62,0,0
103020018,2.89,2.76,2.85,3.47,3.62,3.67,3.64,2,19,38,58,77,98,119,135,146,0,0,0,0,91.07,89.97,80.96,40,0
103020019,3.37,3.37,3.32,3.21,3.22,3.24,2.75,4,19,38,60,79,100,121,137,138,0,0,0,0,97.09,95.47,81.67,0,0
103020030,3.21,3.47,3.45,3.52,3.35,3.88,3.8,4,19,38,58,77,98,119,135,146,0,0,0,0,90.62,93.81,88.91,0,0
103020032,3.53,3.42,3.41,3.87,2.96,3.88,3.67,4,19,35,57,80,104,121,139,140,0,0,0,0,93.79,97.38,91.68,0,0
103020034,2.58,2.82,2.88,2.25,2.06,2.94,3,3.4,17,31,49,60,76,93,123,133,0,0,0,0,86.84,84.76,93.07,80,0
103020035,2.79,2.67,2.35,1.88,2.23,2.53,2.73,2.83,15,33,48,54,65,80,108,121,0,0,0,0,51.03,79.26,84.18,81.22,0
103020043,3.74,3.58,3.68,3.57,3.65,3.76,3.6,4,19,38,58,77,98,119,135,146,0,0,0,0,94.12,90.44,91.49,0,0
103020037,3.26,3.26,3.45,3.83,4,4,3.67,4,16,32,57,80,104,121,139,146,0,0,0,0,89.07,94.02,98.15,0,0
103020051,3.44,3.32,3.2,3.76,3.17,3.63,3.13,4,19,38,58,77,98,119,135,146,0,0,0,0,96.06,95.64,91.79,0,0
103020055,2.81,2.95,3.22,3,2.83,3.38,3.25,2.93,14,30,53,69,89,106,120,129,0,0,0,0,92.33,90.36,90.45,65.71,1
103020065,2.95,2.71,3.35,2.65,2.87,3.1,2.88,2.86,19,33,55,70,92,110,126,134,0,0,0,0,89.72,92.45,84.37,69.64,1
103020039,3.32,3.42,3.73,3.22,3.43,3.74,3.88,4,19,38,58,77,98,119,135,146,0,0,0,0,92,90.74,95.95,0,0
103020061,3.44,3.58,3.45,3.57,3.74,3.82,3.89,4,19,38,58,77,98,119,135,146,0,0,0,0,94.84,83.84,94.29,0,0
103020026,2.58,2.68,2.59,2.57,2.63,3.05,2.42,4,17,29,47,59,81,100,127,131,0,0,0,0,77.27,81.3,70.99,0,1
103020068,3.06,2.95,3,3.38,3.13,3.63,2.68,4,19,38,58,77,98,119,135,146,0,0,0,0,91.23,91.5,84.13,0,0
103020064,3.06,2.79,3.25,2.95,2.74,3.16,1.94,2.8,19,38,58,77,98,121,137,148,0,0,0,0,79.89,73.3,61.83,44.64,0
103020024,3.16,3.37,3.23,3.24,3.13,3.67,3.5,4,19,38,58,77,98,121,137,148,0,0,0,0,93.12,95.22,89.96,0,0
103020027,3.32,3.15,3.35,2.76,2.87,3.57,2.83,3,19,39,57,69,94,113,135,139,0,0,0,0,83.12,86.95,93.28,0,0
103020059,3.05,2.89,3.45,2.84,3,3.05,3.18,4,19,38,58,77,98,119,137,148,0,0,0,0,91.34,83.53,91.59,0,0
103020029,2.84,2.74,3.15,2.95,3,3.67,3.4,4,19,38,58,77,98,117,135,146,0,0,0,0,92.58,93.57,90.73,0,0
103020057,3.21,3.37,3.64,3.62,3.65,3.79,3.63,4,19,38,58,77,98,119,135,146,0,0,0,0,97.4,94.74,91.19,0,0
103020025,2.58,2.42,2.29,1.89,2.17,3,2.33,2.52,25,39,51,55,64,76,102,118,0,0,0,0,21.54,62.58,26.62,32.48,1
103020050,3.37,3.16,3.55,3.7,3.48,3.59,3.67,4,19,38,58,77,98,119,135,146,0,0,0,0,96.06,90.89,93.49,0,0
103020058,2.79,3.16,3.55,3.65,3.09,3.82,3.91,4,19,38,58,77,98,119,137,148,0,0,0,0,93.12,87.74,90.95,0,0
103020047,2.95,2.95,2.41,2.89,3.11,3.2,2.5,3.17,19,33,51,67,85,100,123,135,0,0,0,0,61.22,62.88,46.96,64,0
103020067,2.63,2.47,2.19,2.56,3.13,2.16,2.1,2.17,21,35,50,64,86,97,114,122,0,0,0,0,83.98,60.08,61.56,45.43,1
103020079,3,2.59,2.8,3.47,3.38,3.65,3.5,4,16,28,51,67,90,113,137,144,0,0,0,0,94.4,88.31,93.57,0,0
103020073,2.68,2.89,3,3.24,2.52,3.26,3.14,4,19,35,55,73,96,115,139,146,0,0,0,0,95.26,94.13,92.35,0,0
103020022,3.05,3.05,3,3.17,3.26,3.76,3.38,4,19,38,58,77,98,119,135,146,0,0,0,0,93.65,100,91.79,0,0
103020042,2.95,3,3,2.95,2.65,2.71,2.57,4,17,36,58,73,96,117,137,141,0,0,0,0,80.3,70.65,77.05,0,1
103020080,2.79,2.68,2.83,2.33,2.67,2.95,2.7,3.14,17,31,51,69,92,111,132,139,0,0,0,0,88.47,89.03,83.21,0,0
103020038,2.76,2.42,1.83,1.84,2.25,2.29,2.18,2.25,25,39,52,63,77,90,109,115,0,0,0,0,45.08,56.74,30.84,25.4,1
103020062,2.79,3.16,3.45,3.26,3.35,3.57,3.2,4,19,38,58,77,98,121,137,148,0,0,0,0,96.1,89.52,87.14,0,0
103020031,3.11,3.32,3.23,3.43,2.78,3.41,3.43,4,19,38,58,77,98,119,135,146,0,0,0,0,92.34,97.53,83.59,0,0
103020078,3,2.57,2.55,2.29,2.56,2.33,2.43,2.57,25,37,57,71,91,109,126,131,0,0,0,0,89.55,87.28,81.27,44.76,1
103020076,2.95,2.63,2.9,2.29,2.67,2.95,2.25,2.92,17,31,55,67,91,110,126,135,0,0,0,0,91.41,91.37,80.62,73.81,1
103020052,2.95,2.53,3,2.58,2.86,3.21,2.8,2.67,19,38,58,77,98,119,135,146,0,0,0,0,97.02,98.21,96.43,100,0
103020046,2.79,2.42,2.85,2.89,2.71,3.05,3,3,19,29,52,63,85,104,133,139,0,0,0,0,87.5,84.85,83.56,64.64,0
103020063,3.11,3.53,3.27,2.78,3.52,3.8,3.56,4,19,38,58,77,98,119,135,146,0,0,0,0,95.54,90.27,94.69,0,0
103020070,2.94,3.05,3.39,3.39,3.48,3.41,3.39,4,19,38,58,77,98,119,135,146,0,0,0,0,96.03,89.52,90.63,0,0
103020041,2.63,2.53,2.69,2.31,2.47,3,3,3.5,19,38,58,77,98,119,135,146,0,0,0,0,82.6,90.39,94.81,92.14,0
103020053,3.11,2.89,3.09,3.24,3,3.38,3.38,4,19,38,58,77,98,119,135,146,0,0,0,0,97.11,95.67,96.19,0,0
103020056,3.84,3.74,3.91,4,3.83,4,3.5,4,19,38,58,77,98,119,135,146,0,0,0,0,84.66,92.62,84.52,0,0
103020074,2.94,3,2.44,2.71,2.43,2.24,2.75,2.11,12,28,50,71,88,100,108,111,0,0,0,0,67.69,57.55,35.27,37.3,1
103020083,2.69,2.79,2.83,2.63,2.76,2.53,2.75,2.82,14,28,46,65,87,103,118,129,0,0,0,0,87.58,82.11,79.08,80.95,1
103020086,3.19,2.89,2.9,3.24,2.67,3.29,2.75,4,16,35,55,73,91,110,131,135,0,0,0,0,94.9,92.83,90.62,0,0
103020087,3.11,2.74,3.18,2.9,2.81,3.33,3.14,2.6,19,36,55,73,91,112,129,132,0,0,0,0,89.8,76.55,81.96,21.07,0
103020066,3.58,3.53,3.59,3.78,3.39,3.79,3.67,4,19,38,58,77,98,119,137,148,0,0,0,0,94.12,90.48,95.1,0,0
103020088,3.42,3.58,3.77,3.57,3.57,3.78,3.75,4,19,36,58,76,94,117,137,144,0,0,0,0,97.92,91.27,97.5,0,0
103020040,3.37,3.79,3.45,3.91,3.43,3.88,3.33,4,19,38,58,77,98,119,135,146,0,0,0,0,94.06,86.73,83.83,0,0
103020091,3.25,2.68,3,2.84,2.33,2.76,2.42,3.31,16,30,51,67,88,106,125,135,0,0,0,0,89.15,83.61,82.86,64.76,0
103020093,3.06,3.06,3.05,2.63,2.78,3.63,2.71,2,16,33,56,72,92,111,129,131,0,0,0,0,96.19,90.86,83.99,47.14,1
103030004,2.54,2.5,2.38,2.55,2.65,2.47,2.4,2.78,11,25,50,66,91,108,118,125,0,0,0,0,72.92,68.68,76.01,51.19,0
103030006,2.28,2.7,2.18,2.36,2.92,2.63,2.69,2.85,14,24,33,47,69,84,111,127,0,0,0,0,85.38,80.84,76.16,83.57,1
103030005,2.11,2.17,1.82,3,3.64,2.6,3,2.85,10,17,37,46,64,79,105,115,0,0,0,0,94.07,85.89,81.9,84.76,1
103030012,2.61,2.29,2,2.33,2.53,2.76,2.83,2.47,22,36,43,52,75,92,110,129,0,0,0,0,72.83,78.84,64.9,85.36,0
103030024,2.17,2.1,2.6,2,2.25,2.08,2.43,2,16,23,35,39,54,67,88,94,0,0,0,0,78.18,64.33,57.73,53.47,1
103030014,2.92,2.42,2.83,2.56,2.29,2.57,2.53,2.89,17,36,48,57,71,85,100,115,0,0,0,0,79.85,62.48,64.39,72.65,1
103030017,2.17,2.29,1.57,2.67,2.38,2.1,2.81,1.88,9,23,27,35,44,51,68,78,0,0,0,0,61.54,53.9,75.14,70.48,1
103030020,3.39,3.47,2.83,3,3.3,3.2,3.17,2.75,18,37,56,78,101,116,128,140,0,0,0,0,79.24,80.33,81.84,77.94,0
103030022,2.61,2.32,2.83,2.69,2.79,3.14,2,2.73,13,32,55,67,84,98,107,116,0,0,0,0,75.76,75.27,46.01,65.27,1
103030018,2.44,2.84,2.8,2.69,2.94,1.69,2.53,2,11,30,38,54,71,126,138,138,0,0,0,0,82.74,84.82,78.3,40.7,0
103030016,2.28,2.8,2.53,2.71,2.67,2.81,3.19,3.13,11,18,35,45,66,82,99,114,0,0,0,0,95.47,86.86,84.82,95.32,0
103030015,2.22,2.5,2.31,2,2.84,2.81,2.89,2.61,10,20,37,47,66,82,108,121,0,0,0,0,92.7,85.12,77.72,89.26,0
103030025,2.5,2.56,2.82,1.89,2.79,2.67,3.08,2.92,18,32,46,57,78,87,99,111,0,0,0,0,80.22,78.66,63.74,80.36,0
103030027,2.62,2.26,2.78,2.67,3.11,2.43,2.22,1.63,11,25,46,60,86,104,124,129,0,0,0,0,86.32,82.27,53.17,55.1,0
103030028,2.11,2.47,2.08,2.5,3.18,3.29,2.29,3.31,8,27,33,41,60,67,90,106,0,0,0,0,60.35,58.4,54.2,82.4,1
103030034,3.33,2.95,2.53,2,2.44,2.58,2.58,2.7,13,25,51,55,75,94,107,117,0,0,0,0,91.62,57.14,61.28,55.36,0
103030043,3.06,2.68,2.15,2.5,3.47,2.7,2.06,2.54,16,35,50,63,89,109,123,131,0,0,0,0,83.63,84.06,75.46,90.24,0
103030057,2.83,3.21,3.35,3.59,3.43,3.09,3.55,3,16,35,54,76,102,122,133,139,0,0,0,0,97.97,95.47,94.58,89.6,0
103030062,3.39,3.57,3.57,3.54,3.73,3.38,3.33,3.55,16,35,57,77,96,117,130,141,0,0,0,0,95.47,91.76,84.34,96.19,0
103030067,1.75,2.46,2.64,2.33,2.64,2.5,2,2.92,9,20,33,41,66,78,95,108,0,0,0,0,85.27,76.48,55.74,79.76,1
103030070,2.75,2,2.63,2.31,2.6,3,3.06,3,16,32,47,59,77,96,120,137,0,0,0,0,95.75,87.11,91.25,92.22,0
103030030,2.77,2.26,2.61,2.5,2.74,2.89,3,2.73,10,20,39,51,70,88,114,123,0,0,0,0,88.32,85.89,63.89,73.72,0
103030073,2.5,2.94,3,2.75,3.29,3.47,3.4,2.89,11,27,50,62,75,92,121,137,0,0,0,0,98.72,96.06,95.73,96.46,0
103030074,3.06,3.06,2.41,2.32,3.06,3.16,3.42,1.93,18,34,49,65,87,106,124,132,0,0,0,0,82.73,73.08,64.44,56.23,0
103030075,3.06,2.79,2.92,2.7,2.95,3.36,3,3,14,33,60,76,95,109,128,144,0,0,0,0,83.3,85.05,77.4,93.43,0
103030077,2.17,2.56,3.05,2.25,3.41,2.69,3,3.22,11,25,51,63,84,100,117,126,0,0,0,0,89.22,79.7,79.26,70.24,0
103030080,2.14,2,2.29,2.47,3,2.62,2.92,3.25,9,20,41,52,74,87,99,107,0,0,0,0,82.74,62.42,47.96,62.57,1
103030090,2.83,1.92,2.58,2.78,2.85,2.94,2.67,2.93,16,25,40,54,80,97,122,136,0,0,0,0,91.48,91.97,88.39,95,0
103030086,2.44,2.25,2,2,3.38,2.43,2.17,2.25,19,31,40,44,64,71,90,98,0,0,0,0,79.21,61.11,56.95,44.79,1
103030049,2.94,3.43,2,2.33,3.11,2.4,2.25,2.56,22,28,35,47,68,83,101,113,0,0,0,0,70.94,60.71,51.6,51.61,1
103030084,2.54,2.38,2.7,2.76,3.45,2.8,2.5,3.24,9,25,42,55,82,97,115,132,0,0,0,0,81.73,69.41,54.75,88.1,0
103030068,2.83,2.74,2.95,3.32,3.67,3.14,3.44,3.5,14,33,55,73,91,112,132,144,0,0,0,0,98.98,97.76,71.65,93.04,0
103030061,3.5,2.95,3.36,3.1,3.35,3.23,3.14,3.53,18,37,61,81,101,120,127,144,0,0,0,0,98.98,91.76,71.79,94.87,0
103030064,3.19,2,1,2.71,2.35,3,2.95,2.63,16,27,29,46,70,81,101,117,0,0,0,0,78.42,74.85,66.04,83.57,0
103030069,2.44,2.94,2.31,2.2,2.56,1.38,2.42,2.43,15,24,44,49,65,68,87,98,0,0,0,0,80.77,52.86,76.07,83.67,1
103030098,2.77,2.61,2.6,2.89,3.55,2.63,2.89,3.18,11,29,40,54,76,92,124,140,0,0,0,0,68.53,74.23,74.1,61.59,0
103030046,2.22,3.26,2.26,2.56,2.57,3.35,3.47,3.11,11,30,48,62,85,102,127,145,0,0,0,0,93.23,95.91,83.47,93.71,0
103030076,2.56,3,3.05,3.14,3.39,2.5,3.27,2.46,11,27,53,75,98,117,128,135,0,0,0,0,93.19,89.91,85.03,76.71,0
103030051,2.31,2.73,2.07,2.3,3.29,2.82,2.41,3.1,16,31,43,56,80,97,117,125,0,0,0,0,83.7,78.5,70.52,57.21,0
103030088,2.83,3.05,3.55,3.22,3.46,3.09,3.38,4,11,27,46,69,95,114,135,142,0,0,0,0,96.7,90.39,87.5,95.71,0
103030100,3,2,2.27,2.56,2.29,2.33,1.94,2.13,14,16,24,31,44,53,72,87,0,0,0,0,86.58,67.9,61.48,72.78,1
103030091,3.17,2.81,2.68,3.32,3.6,3.05,3,3.88,18,30,48,67,90,112,127,144,0,0,0,0,97.8,97.09,80.22,97.18,0
103030096,2.31,1.6,2.47,2.69,3.07,2.55,2.44,3.38,14,20,40,53,74,81,107,120,0,0,0,0,91.1,70.72,77.11,79.52,1
103030087,2.89,2.23,2,2.53,3,2.69,2,3,16,23,40,55,63,76,101,112,0,0,0,0,36.72,77.3,64.9,74.49,1
103030002,2,2,3,2,2,2.09,2.12,2.23,13,20,22,32,45,46,61,70,0,0,0,0,56.51,60.07,71.36,40.89,1
103030042,3.06,3.22,2.79,3.17,3.29,3.42,3.5,3,18,37,55,73,90,109,121,134,0,0,0,0,93.01,91.76,92.72,87.64,0
103030107,2.61,1.94,2.44,2.5,3.24,2.33,2.75,2.67,14,24,42,56,77,92,108,123,0,0,0,0,85.16,71,74.43,88.75,0
103030045,2.94,3.43,2.86,3.2,3.67,3.14,3.38,3.64,18,33,54,70,91,112,129,140,0,0,0,0,96.43,91.71,67.89,85.36,1
103030111,3.28,3.23,2.47,2.86,3.18,3.05,3,2.7,18,31,48,65,76,92,106,123,0,0,0,0,72.44,75.45,57.34,61.62,1
103030083,2.69,2.63,2.45,2.89,3.41,2.48,2.89,3.17,9,25,39,54,78,96,120,134,0,0,0,0,97.8,85.51,76.99,92.42,0
103030112,3,2.75,2.4,3.11,3.26,3.05,3.32,3.44,11,27,42,57,80,102,129,145,0,0,0,0,98.98,94.83,78.16,92.38,0
103030114,2.94,3.13,2.7,3.24,3.52,3.05,3,3.5,16,32,51,72,95,117,131,145,0,0,0,0,96.93,94.85,92.18,92.57,0
103030115,2.67,2.23,2.81,2.46,2.75,2.3,2.53,3,16,25,41,52,75,85,101,112,0,0,0,0,74.71,57.54,53.93,72.65,0
103030097,2.83,1.64,2.38,2.33,2.5,1.7,2.14,2.25,23,30,41,51,74,78,92,97,0,0,0,0,67.86,16.91,55.23,51.71,1
103030117,2.63,2.94,2.89,2.79,3.4,2.53,3.11,2.71,9,25,45,60,85,104,132,143,0,0,0,0,98.98,93.28,83.63,85.2,0
103030118,2.33,3,2,2,2.58,2.31,1.6,2.6,12,15,22,30,44,57,71,81,0,0,0,0,61.08,67.55,50.66,67.18,1
103030109,2.5,2.69,2.72,2.78,3.33,2.65,2.75,2.76,11,27,42,56,82,99,121,135,0,0,0,0,86.03,80.85,52.59,81.19,0
103030126,2.83,2.63,2.88,2.79,3.67,2.43,2.72,2.83,18,34,47,62,83,101,126,137,0,0,0,0,90.4,79.15,71.18,82.45,0
103050001,2.33,2.17,3.05,2.27,2.09,2.83,2.06,2.89,17,31,49,61,75,93,110,129,0,0,0,0,77.58,78.99,80.66,76.54,1
103050002,3.42,3.45,3.61,3.43,3.04,3.57,3,4,19,39,61,82,100,121,137,143,0,0,0,0,86.32,91.82,79.16,79.76,0
103050003,2.73,2.2,2.67,2.45,1.8,2.27,2,2.14,15,33,51,60,68,79,87,91,0,0,0,0,51.79,41.27,47.94,41.63,1
103050005,3.61,3.1,3.71,3.47,3.41,3.52,4,3.5,19,39,59,78,100,121,133,137,0,0,0,0,95.71,98.07,95.6,92.26,1
103050006,3,2.75,3.09,3.11,3.05,3.62,3.64,3.67,17,37,59,78,100,121,135,141,0,0,0,0,94.95,97.02,96.03,94.44,0
103050007,2.44,2.39,2.47,2.89,2.94,3.1,2.42,3,10,26,41,57,76,96,119,133,0,0,0,0,92.65,87.96,88.15,91.18,0
103050008,2.5,2.39,2.74,2.31,2.31,2.25,2.22,2.74,13,31,45,56,72,86,101,120,0,0,0,0,93.68,91.38,93.75,96.28,1
103050010,2.4,2.1,2.81,2.67,1.78,2.55,2.06,2.56,12,30,43,56,73,90,104,119,0,0,0,0,83.13,84.57,88.41,86.45,1
103050014,2.81,2.55,2.7,2.65,2.2,2.31,3.29,3.31,12,28,43,57,81,94,117,130,0,0,0,0,90.5,79.25,93.2,97.38,0
103060003,3.4,3.05,2.76,2.43,3.3,2.72,3.08,2.72,20,39,60,78,98,116,128,143,0,0,0,0,97.32,87.68,83.33,90.35,0
103060006,3.8,3.79,2.96,3.14,3.25,3.18,3.5,3.27,20,39,58,76,98,120,132,143,0,0,0,0,91.67,90.1,96.62,78.57,0
103060007,1.94,2.18,2.71,2.09,2.22,2.08,2.37,2.33,10,22,39,47,67,75,96,111,0,0,0,0,78.68,81.8,84.7,86.22,1
103060008,2.65,3,2.13,1.88,2.25,1.75,3,1.55,18,22,32,39,55,58,68,74,0,71.42,0,0,88,51.5,49.97,55.8,1
103060010,2.45,2.06,2.06,2.15,2.75,2.13,2,2.33,16,28,44,57,80,92,103,112,0,0,0,0,84.43,74.92,74.5,74.18,1
103060013,3.75,3.79,2.88,3.24,3.05,3.05,3.53,2.79,20,39,56,77,99,118,135,143,0,0,0,0,97.32,92.45,95.99,100,0
103060023,2.85,2.47,2.32,2.07,2.17,2.19,2.44,2.5,18,35,51,63,81,94,110,124,0,0,0,0,77.81,83.73,81.46,87.14,1
103060011,3.1,2.63,2.74,2.71,2.78,2.26,2.81,2.18,20,39,53,74,97,113,129,137,0,0,0,0,83.33,82.4,87.41,79.52,1
103060018,2.2,1.2,1.42,1.56,1.73,1.83,1,2.64,18,20,25,32,42,52,52,63,0,0,66.66,0,16.08,73.07,18.54,75.78,1
103060027,3.3,3.37,2.76,3,3.3,2.84,2.86,3.21,20,39,54,72,96,115,129,143,0,0,0,0,88.39,80.94,81.62,64.29,0
103060014,3.1,2.68,2.57,2.71,2.9,2.21,2.81,3.43,20,37,54,72,92,106,125,137,0,0,0,0,88.51,80.79,75.98,70.5,1
103060016,3.6,3.32,3.21,2.95,3.47,3,3,3.68,20,37,61,76,93,106,126,145,0,0,0,0,95.54,92.74,89.01,82.07,0
103060024,3.65,3.89,3.57,3.38,3.36,3.36,3.3,3.46,20,39,60,76,98,117,130,143,0,0,0,0,95.24,93.69,89.43,61.43,0
103060030,4,4,3.88,3.65,3.74,3.68,4,4,20,39,63,86,105,124,134,139,0,0,0,0,98.21,92.78,100,0,0
103060034,2.45,2.58,2.12,2,1.78,2,2.45,1.73,13,32,49,62,80,89,98,103,0,0,0,0,78.01,84.19,81.7,81.96,1
103060015,2.33,1.67,1.94,2.22,2.69,2.06,2,1.67,16,20,33,40,61,73,86,94,0,0,0,0,86.61,75.52,58.7,65.41,1
103060037,1.95,2.13,1.47,1.7,2.27,2.25,1.29,2,13,25,32,37,50,55,57,64,0,0,0,0,39.7,72.5,45.58,67.66,1
103060033,3.05,2.89,3,2.33,2.82,2.53,3.08,2.4,20,39,60,78,100,117,130,137,0,0,0,0,90.48,89.25,98.33,82.11,0
103060038,2.95,2.53,2.26,2.21,2.78,2.11,2.89,2.36,17,34,49,62,82,96,117,128,0,0,0,0,84.11,76,72.17,72.32,1
103020107,3.11,2.59,2.94,2.64,2.05,2,2.71,3.25,21,35,57,71,92,104,125,133,0,0,0,0,88.59,88.74,81.03,61.43,1
103040231,1.75,2,3.86,3.59,3.73,3.86,4,3.78,49,51,73,95,106,128,136,145,0,0,87.59,0,86.68,78.99,82.86,0,0
103040021,2.6,1.89,2.94,1.86,2.3,3.12,3.28,2.55,20,30,44,49,72,89,110,130,0,0,81.48,87.7,81.95,90.3,87.62,94.31,0
103040002,3.1,3.26,3.1,2.68,3.25,3.25,3.73,3,20,39,53,69,98,118,133,143,0,0,98.96,0,90.35,95.2,96.29,97.44,0
103060019,2.72,2.53,2,2.06,2.25,2.12,2.07,2.67,18,33,47,57,71,85,96,105,0,50,0,0,83.94,76.81,54.79,61.49,1
113020001,2.88,3.32,2.55,2.9,2.38,3.48,3.25,4,11,30,50,69,87,108,133,144,0,0,92.34,86.44,84.46,77.97,0,0,0
113020002,2.26,2.68,2.06,2.79,3.06,3.33,2.8,3.67,13,27,43,57,79,100,128,134,0,0,90.18,91.87,92.86,93.39,0,0,0
113020004,2.79,3.16,3.65,3.38,3.26,3.47,3.67,4,13,30,58,79,97,116,139,140,0,0,98.21,96.49,94.76,91.43,0,0,0
113020007,2.68,3,2.39,2.89,2.42,3,3.11,3.57,13,30,46,65,80,98,121,128,0,0,76.28,87.6,75.71,80.71,0,0,0
113020009,2.42,3.12,2.2,2.71,2.57,3.58,2.89,2.5,14,31,46,63,84,103,127,129,0,0,83.04,82.49,85.48,88.67,0,0,0
113020008,3.11,3.21,2.75,3.19,3.24,3.68,3.67,4,14,30,55,73,97,116,137,138,0,0,86.14,87.47,85.89,82.24,0,0,0
113020006,3.47,3.68,3.36,3.26,3.35,3.73,3.43,4,16,35,58,81,104,119,135,140,0,0,97.18,98.25,95.71,92.86,0,0,0
113020005,2.68,3.16,3.05,3.14,2.89,3.37,3.25,4,16,33,56,77,95,114,133,137,0,0,88.59,88.93,81.93,78.49,0,0,0
113020003,2.63,3,2.85,2.94,2.33,3,2.75,4,16,31,53,70,88,109,132,142,0,0,83.67,90.24,88.21,87.14,0,0,0
113020011,3.16,3.95,3.32,3.48,3.39,3.23,3.43,3.11,19,38,58,79,100,119,133,137,0,0,88.11,87.69,86.03,80.6,0,0,0
113020012,2.94,3.21,2.2,2.68,2.24,2.79,2.89,2.22,11,27,43,59,75,92,118,120,0,0,75.98,82.92,91.43,86.73,0,0,1
113020015,2.26,2.58,2.44,2.53,2.53,3.43,2.78,3,11,23,46,60,77,98,125,127,0,0,81,80.06,88.78,85,0,0,0
113020033,2.68,3,2.61,2.76,2.27,3,3.11,3.71,14,28,51,70,84,100,126,133,0,0,95.67,85.33,85.31,82.72,0,0,1
113030034,2.75,3,2.6,2.06,3.25,2.88,2.37,3.05,16,18,30,41,57,74,99,118,0,0,94.41,89.78,91.86,94.99,0,0,0
113040031,3.4,3.32,3.55,3.32,3.59,3.64,3.62,4,20,39,59,78,100,119,132,142,0,0,94.9,98.01,98.75,96.13,0,0,0
113060002,3.55,3.42,3.08,2.86,3.59,3.29,3.5,3.45,20,39,63,84,101,120,132,143,0,0,96.75,95.54,98.88,100,0,0,0
113060007,2.33,2.4,1.7,1.5,1.63,2.09,2,2,13,24,31,36,41,47,56,59,0,0,30.85,58.96,39.6,53.56,0,0,1
113060008,2.7,2.6,2.29,1.59,2,2.43,2.29,2.18,10,23,33,41,60,68,86,101,0,0,85.59,87.3,84.71,74.75,0,0,1
113060009,3.5,3.47,3.29,2.81,3,3.21,3.33,3.6,20,37,61,82,101,120,132,137,0,0,91.74,90.74,87.9,99.17,0,0,1
113060006,2.7,2.73,2.95,2.22,2.15,2.82,3.29,2.23,20,33,52,65,85,96,118,129,0,0,98.15,88.74,86.58,98.81,0,0,1
113060001,3.05,2.95,2.95,2.37,2.89,2.89,3.08,3.56,20,39,61,80,99,118,130,139,0,0,91.71,93.2,87.09,100,0,0,0
113060003,3.1,2.58,2.5,1.94,1.94,2.33,2.67,2.93,20,37,59,73,86,97,114,129,0,0,95.85,88.61,86.5,95.4,0,0,0
113060011,2.75,2.6,2.81,2.64,2.2,2.6,2.08,2.3,17,28,52,66,81,91,105,113,0,0,65.4,60.75,76.78,73.19,0,0,1
113060012,2.05,2.4,1.86,1.82,1.4,1,2,1.6,15,23,33,42,44,44,46,49,0,0,66.43,54.3,21.43,39.17,0,0,1
113060015,3.2,3.24,3.14,2.71,2.63,2.67,3.07,3.31,20,35,55,76,97,109,124,137,0,0,93.41,88.54,89.66,85.26,0,0,1
113060014,3.65,3.79,3.25,3.17,2.9,2.76,3.25,3,20,39,60,81,101,117,129,139,0,0,97.5,90.28,89.24,100,0,0,1
113060013,3.75,3.58,3.54,3.61,3.61,3.37,3.5,3.43,20,39,60,81,107,126,132,139,0,0,99.23,89.56,90.87,99.49,0,0,1
113060010,3.2,2.42,2.82,2.32,2.35,2.88,2.71,3.13,20,37,59,75,94,111,125,140,0,0,85.39,91.31,94.33,99.62,0,0,1
113060019,2.85,3.11,3.37,3.48,2.68,3.13,3,2.93,17,36,58,77,99,114,124,139,0,0,100,96.25,91.76,93.49,0,0,1
113060020,3.75,3.63,3.63,3.38,3.39,3.39,3,3.25,20,39,61,85,108,126,137,145,0,0,99.29,93.36,91.76,100,0,0,0
113060018,2.65,2.23,2.44,2.06,2.72,2.53,2.79,2.79,17,25,42,55,80,97,111,130,0,0,77.73,76.18,84.66,100,0,0,1
113060027,3,3.29,2.86,2.38,2.53,2.58,2.65,2.88,20,37,59,80,101,115,130,143,0,0,95.71,96.1,90.47,100,0,0,0
113060028,2.95,3.41,2.9,2.38,3,2.63,3.25,3.5,17,32,56,71,91,105,120,138,0,0,100,94.2,96.97,100,0,0,0
113060029,3.3,3.37,3.26,2.52,2.43,2.15,2.29,2.46,20,37,56,75,89,99,115,124,0,0,91.95,83.65,52.27,70.14,0,0,1
